SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,February-13-2017,Vacant Land,33A River Rd,Clinton,CT,06413,45000,,,Clinton,,178595,,1708,,,Sold,,,http://www.redfin.com/CT/Clinton/33A-River-Rd-06413/home/144511305,Smart MLS,N10135850,N,Y,41.303431,-72.5748502
PAST SALE,May-1-2020,Vacant Land,0 Middlefield St Lot 2,Middletown,CT,06457,40000,,,Middletown,,15245,,535,,,Sold,,,http://www.redfin.com/CT/Middletown/312-Main-St-06457/unit-2/home/175471275,Smart MLS,170258326,N,Y,41.5607306,-72.6496362
PAST SALE,October-30-2020,Vacant Land,19 Ridgeway Rd,Clinton,CT,06413,15000,,,Clinton,,23958,,353,,,Sold,,,http://www.redfin.com/CT/Clinton/19-Ridgeway-Rd-06413/home/53956573,Smart MLS,170196499,N,Y,41.3067851,-72.5793455
PAST SALE,October-26-2018,Vacant Land,7 Owl Hollow Ln,Killingworth,CT,06419,200000,,,Killingworth,,326700,,1088,,,Sold,,,http://www.redfin.com/CT/Killingworth/7-Owl-Hollow-Ln-06419/home/54367369,Smart MLS,170125024,N,Y,41.3536064,-72.6105627
PAST SALE,March-22-2019,Vacant Land,58 Green Hill Rd,Killingworth,CT,06419,92000,,,Killingworth,,527076,,941,,,Sold,,,http://www.redfin.com/CT/Killingworth/58-Green-Hill-Rd-06419/home/54369413,Smart MLS,170110330,N,Y,41.3409965,-72.5621984
PAST SALE,November-6-2020,Vacant Land,51 River Rd,Killingworth,CT,06419,103000,,,Killingworth,,236530,,346,,,Sold,,,http://www.redfin.com/CT/Killingworth/51-River-Rd-06419/home/109636006,Smart MLS,170325047,N,Y,41.3312209,-72.5944047
PAST SALE,October-19-2020,Vacant Land,45 Beaver Dam Rd,Killingworth,CT,06419,120000,,,Deer Lake,,145926,,364,,,Sold,,,http://www.redfin.com/CT/Killingworth/45-Beaver-Dam-Rd-06419/home/168272008,Smart MLS,170282024,N,Y,41.3539884,-72.5780709
PAST SALE,July-6-2021,Vacant Land,Map 31/Lot 78 Tater Hill Rd,East Haddam,CT,06423,125000,,,East Haddam,,537094,,104,,,Sold,,,http://www.redfin.com/CT/East-Haddam/Map-31-Lot-78-Tater-Hill-RD-06423/home/174698356,Smart MLS,N10095698,N,Y,41.443171,-72.364087
PAST SALE,July-17-2020,Vacant Land,0 Parker Hill Rd,Killingworth,CT,06419,79000,,,Killingworth,,135036,,458,,,Sold,,,http://www.redfin.com/CT/Killingworth/13-Parker-Hill-Road-Ext-06419/home/175473902,Smart MLS,170132725,N,Y,41.408596,-72.5425992
PAST SALE,,Condo/Co-op,12 Canterbury Ln #3,Clinton,CT,06413,111000,1,1.0,,432,,1950,,257,,,,,http://www.redfin.com/CT/Clinton/12-Canterbury-Ln-06413/unit-3/home/53953189,,,N,Y,41.2769698,-72.5205467
PAST SALE,November-28-2018,Single Family Residential,176 Tri Mountain Rd,Durham,CT,06422,300000,3,2.5,Durham,3072,40510,1980,1055,98,,Sold,,,http://www.redfin.com/CT/Durham/176-Tri-Mountain-Rd-06422/home/54015930,Smart MLS,170125969,N,Y,41.4539788,-72.7218494
PAST SALE,July-19-2019,Single Family Residential,33 Pent Rd,Durham,CT,06422,372500,4,3.5,Durham,2400,43995,1985,822,155,,Sold,,,http://www.redfin.com/CT/Durham/33-Pent-Rd-06422/home/54016511,Smart MLS,170190580,N,Y,41.4703402,-72.7116096
PAST SALE,May-25-2018,Single Family Residential,16 Chestnut St,Clinton,CT,06413,195000,2,1.0,Clinton,1068,6534,1953,1242,183,,Sold,,,http://www.redfin.com/CT/Clinton/16-Chestnut-St-06413/home/53954785,Smart MLS,170049797,N,Y,41.2748031,-72.4936303
