SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,May-17-2018,Single Family Residential,56 Harvest Ln,West Hartford,CT,06117,350000,3,3.5,West Hartford,2523,12632,1954,1250,139,,Sold,,,http://www.redfin.com/CT/East-Hartford/56-Harvest-Ln-06118/home/53966589,Smart MLS,170070871,N,Y,41.7386335,-72.5727532
PAST SALE,June-25-2018,Single Family Residential,750 Kennedy Rd,Windsor,CT,06095,184000,3,1.0,Windsor,1344,37026,1952,1211,137,,Sold,,,http://www.redfin.com/CT/Windsor/750-Kennedy-Rd-06095/home/54272090,Smart MLS,170079277,N,Y,41.8839927,-72.642812
PAST SALE,October-1-2018,Single Family Residential,112 Grandview St,Manchester,CT,06040,190000,3,1.0,East Side,1577,20037,1953,1113,120,,Sold,,,http://www.redfin.com/CT/Manchester/112-Grandview-St-06040/home/53861663,Smart MLS,170127690,N,Y,41.7712899,-72.5021111
PAST SALE,February-10-2020,Single Family Residential,5 Brian Rd,West Hartford,CT,06110,248000,4,2.0,Elmwood,1332,7405,1953,616,186,,Sold,,,http://www.redfin.com/CT/West-Hartford/5-Brian-Rd-06110/home/53963509,Smart MLS,170254762,N,Y,41.7253688,-72.7392596
PAST SALE,July-9-2021,Condo/Co-op,114 S Washington St #2,Plainville,CT,06062,105000,1,1.0,Plainville,552,,1985,101,190,150,Sold,,,http://www.redfin.com/CT/Plainville/114-S-Washington-St-06062/unit-2/home/53794923,Smart MLS,170403282,N,Y,41.662895,-72.874658
PAST SALE,January-26-2021,Single Family Residential,131 Brentwood Dr,Southington,CT,06489,560000,3,2.5,Southington,3694,81892,2002,265,152,,Sold,,,http://www.redfin.com/CT/Southington/131-Brentwood-Dr-06489/home/53717763,Smart MLS,170361071,N,Y,41.6060178,-72.9289462
PAST SALE,August-29-2019,Single Family Residential,17 Riverview Rd,Glastonbury,CT,06033,617000,4,2.5,Glastonbury,2960,25264,1991,781,208,,Sold,,,http://www.redfin.com/CT/Glastonbury/17-Riverview-Rd-06033/home/54174090,Smart MLS,170202549,N,Y,41.6772569,-72.6038208
PAST SALE,December-28-2020,Single Family Residential,1250 Pleasant St,Southington,CT,06489,370000,3,2.5,Southington,2159,21780,1990,294,171,,Sold,,,http://www.redfin.com/CT/Southington/1250-Pleasant-St-06489/home/53727588,Smart MLS,170338670,N,Y,41.6316451,-72.8608251
PAST SALE,August-11-2021,Single Family Residential,4 Chaffee Ln,Farmington,CT,06085,427500,4,2.5,Unionville,1984,23958,1976,68,215,,Sold,,,http://www.redfin.com/CT/Unionville/4-Chaffee-Ln-06085/home/54425336,Smart MLS,170412642,N,Y,41.7423142,-72.8815945
PAST SALE,April-23-2021,Single Family Residential,75 Riggs Ave,West Hartford,CT,06107,549000,4,3.0,West Hartford,2261,13939,1967,178,243,,Sold,,,http://www.redfin.com/CT/West-Hartford/75-Riggs-Ave-06107/home/53976264,Smart MLS,170369985,N,Y,41.7540554,-72.7503302
PAST SALE,January-8-2021,Single Family Residential,58 Goodwin Park Rd,Wethersfield,CT,06109,185000,2,2.0,Wethersfield,900,10018,1952,283,206,,Sold,,,http://www.redfin.com/CT/Wethersfield/58-Goodwin-Park-Rd-06109/home/54318903,Smart MLS,170352301,N,Y,41.7240664,-72.6806888
PAST SALE,June-28-2019,Multi-Family (2-4 Unit),121 Cambridge St,West Hartford,CT,06110,315000,4,2.0,West Hartford,2342,9147,1931,843,135,,Sold,,,http://www.redfin.com/CT/West-Hartford/121-Cambridge-St-06110/home/53963451,Smart MLS,170175493,N,Y,41.7278934,-72.7318134
PAST SALE,March-17-2021,Single Family Residential,1204 Farmington Ave,West Hartford,CT,06107,350000,3,2.0,West Hartford,1942,9583,1941,215,180,,Sold,,,http://www.redfin.com/CT/West-Hartford/1204-Farmington-Ave-06107/home/53974648,Smart MLS,170351173,N,Y,41.7559039,-72.7634205
PAST SALE,August-13-2021,Single Family Residential,283 Russet Ln,Southington,CT,06489,365000,3,2.5,Southington,1971,29185,1999,66,185,,Sold,,,http://www.redfin.com/CT/Southington/283-Russet-Ln-06489/home/53716690,Smart MLS,170410734,N,Y,41.6162028,-72.8946224
PAST SALE,October-8-2020,Single Family Residential,28 Emily Rd,Marlborough,CT,06447,410000,4,3.5,Marlborough,2534,81021,1989,375,162,,Sold,,,http://www.redfin.com/CT/Marlborough/28-Emily-Rd-06447/home/54374489,Smart MLS,170324543,N,Y,41.6155985,-72.4543618
PAST SALE,September-28-2020,Condo/Co-op,54 Robin Rd Unit A2,West Hartford,CT,06119,165000,2,1.0,West Hartford,696,,1944,385,237,324,Sold,,,http://www.redfin.com/CT/West-Hartford/54-Robin-Rd-06119/unit-A2/home/53976305,Smart MLS,170318805,N,Y,41.7652651,-72.735567
PAST SALE,October-22-2018,Single Family Residential,9 Bigwood Ln,Burlington,CT,06013,343400,3,3.5,Burlington,2363,52272,1986,1092,145,,Sold,,,http://www.redfin.com/CT/Burlington/9-Bigwood-Ln-06013/home/53763968,Smart MLS,170110558,N,Y,41.7783615,-72.9562949
PAST SALE,May-23-2019,Single Family Residential,1671 Main St,Glastonbury,CT,06033,322900,3,2.0,Glastonbury,1678,31798,1954,879,192,,Sold,,,http://www.redfin.com/CT/Glastonbury/1671-Main-St-06033/home/54166127,Smart MLS,170168742,N,Y,41.6911599,-72.6071935
PAST SALE,February-14-2020,Single Family Residential,50 Highmeadow Rd,Rocky Hill,CT,06067,286100,4,1.5,Rocky Hill,1815,17424,1974,612,158,,Sold,,,http://www.redfin.com/CT/Rocky-Hill/50-Highmeadow-Rd-06067/home/53845449,Smart MLS,170253302,N,Y,41.6730741,-72.6656081
PAST SALE,January-25-2019,Condo/Co-op,21 Redstone Way #21,Farmington,CT,06032,225000,2,2.5,Farmington,1396,,1986,997,161,235,Sold,,,http://www.redfin.com/CT/Farmington/21-Red-Stone-Way-06032/unit-21/home/147704197,Smart MLS,170134903,N,Y,41.7297304,-72.8760183
PAST SALE,October-30-2018,Single Family Residential,55 Alden Rd,Windsor,CT,06095,250000,4,2.5,Windsor,1960,27442,1975,1084,128,,Sold,,,http://www.redfin.com/CT/Windsor/55-Alden-Rd-06095/home/54274056,Smart MLS,170092584,N,Y,41.8785202,-72.6344969
PAST SALE,June-14-2021,Single Family Residential,62 Jasmine Ln,Glastonbury,CT,06033,751000,4,2.5,Glastonbury,3733,50529,1995,126,201,,Sold,,,http://www.redfin.com/CT/Glastonbury/62-Jasmine-Ln-06033/home/54165731,Smart MLS,170393481,N,Y,41.7077915,-72.5082582
PAST SALE,July-6-2021,Single Family Residential,127 Dale Rd,Wethersfield,CT,06109,315000,4,2.5,Wethersfield,1721,9147,1958,104,183,,Sold,,,http://www.redfin.com/CT/Wethersfield/127-Dale-Rd-06109/home/54312372,Smart MLS,170389536,N,Y,41.697648,-72.6738067
PAST SALE,June-23-2020,Single Family Residential,54 Roser Dr,Glastonbury,CT,06033,475000,4,3.5,The Knoll At Neips,2874,51400,1994,482,165,,Sold,,,http://www.redfin.com/CT/Glastonbury/54-Roser-Dr-06033/home/54170462,Smart MLS,170281266,N,Y,41.7051301,-72.575359
PAST SALE,July-10-2020,Single Family Residential,44 Thrall Rd,East Windsor,CT,06016,320000,3,3.0,Broad Brook,2000,47480,2017,465,160,,Sold,,,http://www.redfin.com/CT/Broad-Brook/44-Thrall-Rd-06016/home/141222012,Smart MLS,170297113,N,Y,41.8934457,-72.5289126
PAST SALE,July-1-2019,Single Family Residential,51 Wells Rd,West Hartford,CT,06107,349500,3,1.5,West Hartford,1701,8712,1937,840,205,,Sold,,,http://www.redfin.com/CT/West-Hartford/51-Wells-Rd-06107/home/53973203,Smart MLS,170192034,N,Y,41.7601467,-72.7555479
PAST SALE,July-9-2021,Single Family Residential,190 Penn Dr,West Hartford,CT,06119,460000,3,2.5,West Hartford,2615,10454,1939,101,176,,Sold,,,http://www.redfin.com/CT/West-Hartford/190-Penn-Dr-06119/home/53969613,Smart MLS,170391728,N,Y,41.7760729,-72.7322752
PAST SALE,June-10-2021,Single Family Residential,20 Ashworth St,Manchester,CT,06040,274900,5,3.0,East Side,2055,7840,1900,130,134,,Sold,,,http://www.redfin.com/CT/Manchester/20-Ashworth-St-06040/home/53859635,Smart MLS,170387752,N,Y,41.7713839,-72.5072876
PAST SALE,October-12-2018,Single Family Residential,57 Hilltop Dr,West Hartford,CT,06107,280000,2,1.5,West Hartford,1242,6534,1941,1102,225,,Sold,,,http://www.redfin.com/CT/West-Hartford/57-Hilltop-Dr-06107/home/53980099,Smart MLS,170110490,N,Y,41.7691754,-72.7484832
PAST SALE,November-6-2019,Single Family Residential,138 Valley View Ct,Southington,CT,06489,453000,3,2.5,Southington,2384,104108,2001,712,190,,Sold,,,http://www.redfin.com/CT/Southington/138-Valley-View-Ct-06489/home/53717736,Smart MLS,170210961,N,Y,41.5855338,-72.8478063
PAST SALE,July-15-2019,Single Family Residential,55 Overlook Rd,Glastonbury,CT,06033,309900,4,2.0,Glastonbury,1854,16988,1947,826,167,,Sold,,,http://www.redfin.com/CT/Glastonbury/55-Overlook-Rd-06033/home/54166798,Smart MLS,170184070,N,Y,41.6830171,-72.5971215
PAST SALE,June-15-2018,Condo/Co-op,57 Greenview Dr #57,Rocky Hill,CT,06067,189900,2,1.5,Rocky Hill,1195,,1984,1221,159,265,Sold,,,http://www.redfin.com/CT/Rocky-Hill/57-Greenview-Dr-06067/unit-57/home/144530620,Smart MLS,170067731,N,Y,41.6322522,-72.6923879
PAST SALE,April-27-2018,Single Family Residential,61 Jody Ln,Southington,CT,06479,394000,3,2.5,Plantsville,2096,23522,2002,1270,188,,Sold,,,http://www.redfin.com/CT/Southington/61-Jude-Ln-06489/home/53715681,Smart MLS,170052149,N,Y,41.588448,-72.910764
PAST SALE,December-10-2020,Single Family Residential,26 Pembroke Hl,Farmington,CT,06032,932400,6,5.0,Devonwood,6092,43560,1988,312,153,108,Sold,,,http://www.redfin.com/CT/Farmington/26-Pembroke-Hl-06032/home/54424277,Smart MLS,170301009,N,Y,41.746733,-72.837366
PAST SALE,September-24-2020,Single Family Residential,31 Ledgewood Dr,Farmington,CT,06032,274500,3,2.0,Farmington,1428,21344,1962,389,192,,Sold,,,http://www.redfin.com/CT/Farmington/31-Ledgewood-Dr-06032/home/54431267,Smart MLS,170314949,N,Y,41.7566877,-72.8646869
PAST SALE,,Condo/Co-op,226 Castlewood Dr,Bloomfield,CT,06002,217000,2,2.5,,1544,,1997,,141,,,,,http://www.redfin.com/CT/Bloomfield/226-Castlewood-Dr-06002/home/53942565,,,N,Y,41.8517554,-72.7259605
PAST SALE,January-5-2021,Single Family Residential,67 Red Oak Hill Rd,Farmington,CT,06032,245000,4,2.0,Farmington,2160,37026,1941,286,113,,Sold,,,http://www.redfin.com/CT/Farmington/67-Red-Oak-Hill-Rd-06032/home/54426754,Smart MLS,170345031,N,Y,41.7267371,-72.8598745
PAST SALE,June-17-2020,Single Family Residential,31 Main St,Farmington,CT,06032,575000,8,6.0,Farmington,8420,94089,1880,488,68,,Sold,,,http://www.redfin.com/CT/Farmington/31-Main-St-06032/home/54426601,Smart MLS,170240731,N,Y,41.7237213,-72.8251631
PAST SALE,April-1-2021,Single Family Residential,4 W Point Ter,Simsbury,CT,06081,314000,3,3.5,Tariffville,1368,14810,1955,200,230,,Sold,,,http://www.redfin.com/CT/Tariffville/4-W-Point-Ter-06081/home/54003990,Smart MLS,170368702,N,Y,41.9061903,-72.7684763
PAST SALE,,Single Family Residential,36 Quail Run,Bloomfield,CT,06002,180000,4,2.5,,1918,18731,1990,,94,,,,,http://www.redfin.com/CT/Bloomfield/36-Quail-Run-06002/home/53945900,,,N,Y,41.8485482,-72.752639
PAST SALE,,Condo/Co-op,281 WOOD Unit PATH,SOUTHINGTON,CT,06489,240000,2,2.5,,1333,,1985,,180,,,,,http://www.redfin.com/CT/SOUTHINGTON/281-WOOD-06489/unit-PATH/home/53721307,,,N,Y,41.6098,-72.8741
PAST SALE,,Multi-Family (2-4 Unit),190 Bristol St,Southington,CT,06489,,4,2.0,,2090,8276,1900,,,,Sold,,,http://www.redfin.com/CT/Southington/190-Bristol-St-06489/home/53720330,Smart MLS,,N,Y,41.59473,-72.8846499
PAST SALE,June-21-2019,Condo/Co-op,20 Tunxis Vlg #20,Farmington,CT,06032,245000,2,2.5,Farmington,2197,,1973,850,112,524,Sold,,,http://www.redfin.com/CT/Farmington/20-Tunxis-Vlg-06032/unit-20/home/160930447,Smart MLS,170182803,N,Y,41.7422057,-72.832812
PAST SALE,November-30-2020,Single Family Residential,417 Sun Valley Dr,Southington,CT,06489,239900,3,2.0,Southington,1444,24829,1960,322,166,,Sold,,,http://www.redfin.com/CT/Southington/417-Sun-Valley-Dr-06489/home/53716718,Smart MLS,170345213,N,Y,41.6186691,-72.8521249
PAST SALE,,Condo/Co-op,5 Village Rd,Southington,CT,06489,215000,3,2.0,,1630,,1972,,132,,,,,http://www.redfin.com/CT/Southington/5-Village-Rd-06489/home/53721449,,,N,Y,41.6021094,-72.8610733
PAST SALE,September-17-2020,Single Family Residential,45 Merrell Ave,Southington,CT,06489,189900,3,1.5,Southington,1814,7840,1912,396,105,,Sold,,,http://www.redfin.com/CT/Southington/45-Merrell-Ave-06489/home/53721871,Smart MLS,170319738,N,Y,41.6033695,-72.8766323
PAST SALE,December-3-2020,Single Family Residential,24 Whippoorwill Rd,Southington,CT,06489,129900,3,1.0,Southington,962,4356,1953,319,135,,Sold,,,http://www.redfin.com/CT/Southington/24-Whippoorwill-Rd-06489/home/53722716,Smart MLS,170348272,N,Y,41.6126194,-72.8704979
PAST SALE,November-12-2020,Single Family Residential,17 North Rd,Southington,CT,06489,159900,2,2.0,Southington,1334,,2017,340,120,477,Sold,,,http://www.redfin.com/CT/Southington/17-N-Rd-06489/home/53723475,Smart MLS,170326144,N,Y,41.6249017,-72.8689891
PAST SALE,May-26-2020,Single Family Residential,254 Thistle Ln,Southington,CT,06489,275000,6,2.5,Southington,3035,24829,1973,510,91,,Sold,,,http://www.redfin.com/CT/Southington/254-Thistle-Ln-06489/home/53723714,Smart MLS,170235142,N,Y,41.6238936,-72.8501402
PAST SALE,May-13-2019,Single Family Residential,60 Brownstone Dr,Southington,CT,06489,470000,4,3.5,Southington,4222,44431,1998,889,111,,Sold,,,http://www.redfin.com/CT/Southington/60-Brownstone-Dr-06489/home/53724562,Smart MLS,170172359,N,Y,41.5525296,-72.8667327
PAST SALE,June-5-2020,Single Family Residential,107 Doral Ln,Southington,CT,06489,505000,4,3.0,Southington,3640,56628,1996,500,139,,Sold,,,http://www.redfin.com/CT/Southington/107-Doral-Ln-06489/home/53724853,Smart MLS,170272503,N,Y,41.6373451,-72.8644251
PAST SALE,August-4-2020,Single Family Residential,182 Budding Rdg,Southington,CT,06489,387000,4,2.5,Southington,2444,43560,1987,440,158,,Sold,,,http://www.redfin.com/CT/Southington/182-Budding-Ridge-Rd-06489/home/53725540,Smart MLS,170303868,N,Y,41.550263,-72.849639
PAST SALE,,Condo/Co-op,600 Main St #12,Plantsville,CT,06479,300000,3,2.5,,1422,,2011,,211,,,,,http://www.redfin.com/CT/Plantsville/600-Main-St-06479/unit-12/home/53716436,,,N,Y,41.5898458,-72.8853907
PAST SALE,March-15-2021,Single Family Residential,2 Beechwood Rd,Farmington,CT,06032,402500,4,2.5,Farmington,3077,30927,1975,217,131,,Sold,,,http://www.redfin.com/CT/Farmington/2-Beechwood-Rd-06032/home/54433360,Smart MLS,170366945,N,Y,41.7578508,-72.8658433
PAST SALE,,Condo/Co-op,2 Tanager Cir,Tariffville,CT,06081,176500,2,1.5,,1118,,1984,,158,,,,,http://www.redfin.com/CT/Tariffville/2-Tanager-Cir-06081/home/54004749,,,N,Y,41.9087283,-72.7719338
PAST SALE,July-27-2020,Single Family Residential,53 South Rd,Southington,CT,06489,95000,2,1.5,Three Gardens,1056,,2006,448,90,463,Sold,,,http://www.redfin.com/CT/Southington/53-S-Rd-06489/home/53716301,Smart MLS,170297415,N,Y,41.6244759,-72.8682746
PAST SALE,October-23-2020,Single Family Residential,270 Budding Rdg,Southington,CT,06489,515000,6,3.5,Southington,4148,71002,2003,360,124,,Sold,,,http://www.redfin.com/CT/Southington/270-Budding-Ridge-Rd-06489/home/53716062,Smart MLS,170333139,N,Y,41.5480614,-72.8490059
PAST SALE,November-30-2020,Single Family Residential,53 Knollwood Rd,Farmington,CT,06032,260000,4,2.0,Farmington,2076,20037,1956,322,125,,Sold,,,http://www.redfin.com/CT/Farmington/53-Knollwood-Rd-06032/home/54432580,Smart MLS,170348067,N,Y,41.7529008,-72.8637097
PAST SALE,,Condo/Co-op,820 Matthews St #18,Bristol,CT,06010,109000,2,1.5,,936,,1983,,116,,,,,http://www.redfin.com/CT/Bristol/820-Matthews-St-06010/unit-18/home/54401525,,,N,Y,41.6851801,-72.9821105
PAST SALE,July-31-2020,Single Family Residential,10 Corbin Rdg,Bristol,CT,06010,300000,3,2.5,Bristol,2307,30056,1994,444,130,,Sold,,,http://www.redfin.com/CT/Bristol/10-Corbin-Rdg-06010/home/54403258,Smart MLS,170305302,N,Y,41.6475652,-72.9780415
PAST SALE,December-21-2020,Single Family Residential,5 Atwater Ter,Farmington,CT,06032,1500000,5,7.0,Devonwood,8278,31798,1999,301,181,1150,Sold,,,http://www.redfin.com/CT/Farmington/5-Atwater-Ter-06032/home/54430288,Smart MLS,170347281,N,Y,41.7600833,-72.8409013
PAST SALE,February-18-2021,Condo/Co-op,31 Chelsea Ln #31,East Granby,CT,06026,157000,3,1.5,East Granby,1474,,1985,242,107,360,Sold,,,http://www.redfin.com/CT/East-Granby/31-Chelsea-Ln-06026/unit-31/home/144527309,Smart MLS,170345743,N,Y,41.9123981,-72.7370717
PAST SALE,January-11-2021,Single Family Residential,6 Nutmeg Ln,Bloomfield,CT,06002,205000,4,1.0,North Bloomfield,1864,101930,1875,280,110,,Sold,,,http://www.redfin.com/CT/Bloomfield/6-Nutmeg-Ln-06002/home/53945174,Smart MLS,170330389,N,Y,41.8503184,-72.7443851
PAST SALE,December-21-2020,Single Family Residential,4 Southwood Ln,East Granby,CT,06026,295000,3,2.0,East Granby,2294,44866,1983,301,129,,Sold,,,http://www.redfin.com/CT/East-Granby/4-Southwood-Ln-06026/home/53814546,Smart MLS,170351784,N,Y,41.918904,-72.7615505
PAST SALE,,Single Family Residential,27 Cedar Rdg,Bristol,CT,06010,325000,3,2.5,,2221,26136,1992,,146,,,,,http://www.redfin.com/CT/Bristol/27-Cedar-Rdg-06010/home/54411236,,,N,Y,41.6485922,-72.9727458
PAST SALE,August-9-2019,Condo/Co-op,565 Clark Ave #49,Bristol,CT,06010,110000,2,1.5,Bristol,1038,,1987,801,106,230,Sold,,,http://www.redfin.com/CT/Bristol/565-Clark-Ave-06010/unit-49/home/54402040,Smart MLS,170211414,N,Y,41.6847417,-72.9845785
PAST SALE,July-28-2020,Condo/Co-op,1254 Farmington Ave Unit A,Farmington,CT,06032,80000,1,1.0,Farmington,725,,1968,447,110,304,Sold,,,http://www.redfin.com/CT/Farmington/1254-Farmington-Ave-06032/unit-A/home/54429969,Smart MLS,170312439,N,Y,41.740676,-72.850879
PAST SALE,February-26-2021,Condo/Co-op,565 Clark Ave #39,Bristol,CT,06010,126000,2,1.5,Chippens Hill,1038,,1987,234,121,240,Sold,,,http://www.redfin.com/CT/Bristol/565-Clark-Ave-06010/unit-39/home/54405665,Smart MLS,170367398,N,Y,41.6847417,-72.9845785
PAST SALE,December-18-2020,Condo/Co-op,600 Clark Ave #16,Bristol,CT,06010,127500,2,1.5,Chippens Hill,1008,,1985,304,126,190,Sold,,,http://www.redfin.com/CT/Bristol/600-Clark-Ave-06010/unit-16/home/54405625,Smart MLS,170349993,N,Y,41.6862608,-72.9834944
PAST SALE,March-30-2021,Single Family Residential,30 Chiltern St,Farmington,CT,06032,510000,3,2.5,Devonwood,2261,16988,1988,202,226,1250,Sold,,,http://www.redfin.com/CT/Farmington/30-Chiltern-St-06032/home/54427767,Smart MLS,170366211,N,Y,41.7534425,-72.8321617
PAST SALE,January-29-2021,Single Family Residential,23 White Water TURN #23,Simsbury,CT,06081,229900,3,2.5,Tariffville,1679,,1985,262,137,205,Sold,,,http://www.redfin.com/CT/Tariffville/23-White-Water-Turn-06081/unit-23/home/144520507,Smart MLS,170345284,N,Y,41.9087875,-72.7715948
PAST SALE,March-24-2020,Single Family Residential,57 Cianci Dr,Southington,CT,06489,222000,3,1.5,Southington,1529,27878,1959,573,145,,Sold,,,http://www.redfin.com/CT/Southington/57-Cianci-Dr-06489/home/53731187,Smart MLS,170246105,N,Y,41.6162137,-72.853648
PAST SALE,October-3-2019,Single Family Residential,150 Old Turnpike Rd,Southington,CT,06489,240000,4,2.0,Southington,1946,24829,1905,746,123,,Sold,,,http://www.redfin.com/CT/Southington/150-Old-Turnpike-Rd-06489/home/53730462,Smart MLS,170201306,N,Y,41.590688,-72.881058
PAST SALE,February-22-2021,Single Family Residential,84 Barlow St,Bristol,CT,06010,170000,4,1.5,Bristol,1267,17424,1976,238,134,,Sold,,,http://www.redfin.com/CT/Bristol/84-Barlow-St-06010/home/54404811,Smart MLS,170359001,N,Y,41.674547,-72.9772882
PAST SALE,June-28-2019,Single Family Residential,219 Mill St,Southington,CT,06489,265000,3,2.5,Southington,1538,20908,1989,843,172,,Sold,,,http://www.redfin.com/CT/Southington/219-Mill-St-06489/home/53728311,Smart MLS,170191717,N,Y,41.604781,-72.8858624
PAST SALE,April-11-2019,Single Family Residential,131 Foley Dr,Southington,CT,06489,280000,3,2.0,Southington,1484,20037,1966,921,189,,Sold,,,http://www.redfin.com/CT/Southington/131-Foley-Dr-06489/home/53727072,Smart MLS,170168035,N,Y,41.6015953,-72.8479708
PAST SALE,July-29-2020,Single Family Residential,45 Westbrook Rd,Southington,CT,06479,270400,3,1.5,Plantsville,1794,21780,1967,446,151,,Sold,,,http://www.redfin.com/CT/Plantsville/45-Westbrook-Rd-06479/home/53731133,Smart MLS,170294715,N,Y,41.592601,-72.894767
PAST SALE,,Condo/Co-op,46 Village Rd,Southington,CT,06489,110000,2,1.0,,1010,,1972,,109,,,,,http://www.redfin.com/CT/Southington/46-Village-Rd-06489/home/53731051,,,N,Y,41.6005,-72.8601512
PAST SALE,October-8-2020,Single Family Residential,82 Cianci Dr,Southington,CT,06489,338900,3,2.0,Southington,2468,56628,1959,375,137,,Sold,,,http://www.redfin.com/CT/Southington/82-Cianci-Dr-06489/home/53731468,Smart MLS,170334320,N,Y,41.6169969,-72.8540634
PAST SALE,April-30-2018,Single Family Residential,670 S End Rd,Southington,CT,06479,280000,3,2.5,Plantsville,1452,22651,2001,1267,193,,Sold,,,http://www.redfin.com/CT/Plantsville/670-S-End-Rd-06479/home/53717236,Smart MLS,170059416,N,Y,41.5647398,-72.8745555
PAST SALE,May-18-2020,Single Family Residential,8 Parkview Dr,Southington,CT,06479,225000,4,1.0,Plantsville,1188,9147,1951,518,189,,Sold,,,http://www.redfin.com/CT/Plantsville/8-Parkview-Dr-06479/home/53718920,Smart MLS,170269724,N,Y,41.5681351,-72.871971
PAST SALE,August-5-2020,Condo/Co-op,220 W Main St Unit 2B,Southington,CT,06479,185000,2,1.5,Plantsville,1152,,1983,439,161,233,Sold,,,http://www.redfin.com/CT/Plantsville/220-W-Main-St-06479/unit-2B/home/53719821,Smart MLS,170303244,N,Y,41.5879103,-72.8960971
PAST SALE,May-14-2018,Single Family Residential,3 Meadow Rd,Southington,CT,06489,85000,2,1.5,Southington,960,,2001,1253,89,449,Sold,,,http://www.redfin.com/CT/Southington/3-Meadow-Rd-06489/home/53724044,Smart MLS,P10238201,N,Y,41.6374821,-72.8824611
PAST SALE,,Condo/Co-op,185 West St #15,Plantsville,CT,06479,266500,2,2.5,,1983,,2009,,134,,,,,http://www.redfin.com/CT/Plantsville/185-West-St-06479/unit-15/home/53716587,,,N,Y,41.5933369,-72.8975886
PAST SALE,May-26-2017,Single Family Residential,16 Magnolia Way,Southington,CT,06489,461926,3,3.0,Southington,2088,8712,2016,1606,221,40,Sold,,,http://www.redfin.com/CT/Southington/16-Magnolia-Way-06489/home/141376187,Smart MLS,N10194707,N,Y,41.5568617,-72.8628051
PAST SALE,November-30-2020,Single Family Residential,9 Old Oak Ct,Southington,CT,06489,415000,4,2.5,Hillcrest Village,2320,7405,2017,322,179,40,Sold,,,http://www.redfin.com/CT/Southington/9-Old-Oak-Ct-06489/home/146693808,Smart MLS,170336641,N,Y,41.5569052,-72.8607347
PAST SALE,December-24-2020,Condo/Co-op,39 Eden Ave #8,Southington,CT,06489,237225,2,2.0,Southington,1074,,2019,298,221,216,Sold,,,http://www.redfin.com/CT/Southington/39-Eden-Ave-06489/unit-8/home/171148182,Smart MLS,170282675,N,Y,41.5978528,-72.8790301
PAST SALE,July-17-2020,Single Family Residential,"47 Hillcrest Village, Lot 47",Southington,CT,06489,426381,3,3.0,HillCrest Village,2088,11761,2020,458,204,40,Sold,,,http://www.redfin.com/CT/Southington/47-Hillcrest-Dr-06489/home/172523552,Smart MLS,170261972,N,Y,41.557377,-72.862345
PAST SALE,November-27-2019,Single Family Residential,361 Annelise Ave,Southington,CT,06489,393000,4,3.0,Southington,2800,22651,1991,691,140,,Sold,,,http://www.redfin.com/CT/Southington/361-Annelise-Ave-06489/home/53725091,Smart MLS,170235596,N,Y,41.6193027,-72.8634328
PAST SALE,April-13-2018,Single Family Residential,247 Blue Hills Dr,Southington,CT,06489,417000,5,2.5,Southington,2722,40510,1977,1284,153,,Sold,,,http://www.redfin.com/CT/Southington/247-Blue-Hills-Dr-06489/home/53725192,Smart MLS,170056075,N,Y,41.5748595,-72.8453399
PAST SALE,July-9-2019,Single Family Residential,407 Pratt St,Southington,CT,06489,268500,3,2.0,Southington,2848,24829,1978,832,94,,Sold,,,http://www.redfin.com/CT/Southington/407-Pratt-St-06489/home/53729278,Smart MLS,170155968,N,Y,41.5468971,-72.8523556
PAST SALE,October-21-2019,Condo/Co-op,500 Darling St Unit 14A,Southington,CT,06489,103950,2,1.5,Southington,1080,,1978,728,96,275,Sold,,,http://www.redfin.com/CT/Southington/500-Darling-St-06489/unit-14A/home/167070972,Smart MLS,170204702,N,Y,41.6163089,-72.867652
PAST SALE,June-21-2019,Condo/Co-op,1048 South Main St #31,Southington,CT,06479,195000,2,1.5,Plantsville,1240,,2000,850,157,205,Sold,,,http://www.redfin.com/CT/Plantsville/1048-S-Main-St-06479/unit-31/home/53717054,Smart MLS,170194612,N,Y,41.5787959,-72.8951312
PAST SALE,December-7-2020,Condo/Co-op,38 Copley Rd #38,Glastonbury,CT,06073,270000,2,2.5,South Glastonbury,2002,,1988,315,135,375,Sold,,,http://www.redfin.com/CT/South-Glastonbury/38-Copley-Rd-06073/unit-38/home/171996939,Smart MLS,170302299,N,Y,41.6760457,-72.5450246
PAST SALE,September-18-2020,Single Family Residential,445 Foote Rd,Glastonbury,CT,06073,399900,4,3.0,South Glastonbury,2887,26136,1954,395,139,,Sold,,,http://www.redfin.com/CT/South-Glastonbury/445-Foote-Rd-06073/home/54164594,Smart MLS,170306739,N,Y,41.6564596,-72.5865408
