SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,August-29-2018,Condo/Co-op,2207 Larson Dr #2207,Danbury,CT,06810,305000,2,2.5,Mill Plain,1650,,2001,1146,185,345,Sold,,,http://www.redfin.com/CT/Danbury/Larson-Dr-06810/unit-2207/home/146215801,Smart MLS,170104993,N,Y,41.386396,-73.512885
PAST SALE,May-7-2018,Condo/Co-op,60 Harbour View Pl #60,Stratford,CT,06615,356000,2,2.5,Stratford,2361,,1986,1260,151,485,Sold,,,http://www.redfin.com/CT/Stratford/60-Harbour-View-Pl-06615/unit-60/home/145199607,Smart MLS,170063899,N,Y,41.1816131,-73.1272565
PAST SALE,June-18-2021,Single Family Residential,43 Indian Field Rd,Greenwich,CT,06830,1237500,4,4.0,Greenwich,2688,10454,1985,122,460,,Sold,,,http://www.redfin.com/CT/Greenwich/43-Indian-Field-Rd-06830/home/107012498,Smart MLS,170388633,N,Y,41.0337142,-73.6051652
PAST SALE,,Single Family Residential,55 High Ridge Rd,Easton,CT,06612,530000,4,2.5,,3009,64033,1949,,176,,,,,http://www.redfin.com/CT/Easton/55-High-Ridge-Rd-06612/home/107615217,,,N,Y,41.2434835,-73.2610326
PAST SALE,January-11-2019,Single Family Residential,21 Danbury Ave,Westport,CT,06880,1300000,3,2.0,Compo Beach,1669,9583,1930,1011,779,,Sold,,,http://www.redfin.com/CT/Westport/21-Danbury-Ave-06880/home/107263091,Smart MLS,170128226,N,Y,41.1080142,-73.3508594
PAST SALE,June-29-2021,Condo/Co-op,127 Greyrock Pl #804,Stamford,CT,06901,294000,1,1.0,Stamford,789,,1987,111,373,499,Sold,,,http://www.redfin.com/CT/Stamford/127-Greyrock-Pl-06901/unit-804/home/107114675,Smart MLS,170388293,N,Y,41.0544738,-73.5357647
PAST SALE,January-25-2021,Single Family Residential,30 Lynn Pl,Ridgefield,CT,06877,699000,4,3.0,North Ridgefield,3028,13503,1995,266,231,46,Sold,,,http://www.redfin.com/CT/Ridgefield/30-Lynn-Pl-06877/home/53644483,Smart MLS,170333821,N,Y,41.3748847,-73.5419511
PAST SALE,March-13-2020,Single Family Residential,21 Ridgewood Dr,Redding,CT,06896,478000,4,2.5,West Redding,2684,87120,1976,584,178,,Sold,,,http://www.redfin.com/CT/Redding/21-Ridgewood-Dr-06896/home/107079928,Smart MLS,170241929,N,Y,41.3276634,-73.3941934
PAST SALE,November-13-2020,Condo/Co-op,92 Grove St Unit D2,Stamford,CT,06901,225000,2,1.0,Glenbrook,976,,1924,339,231,527,Sold,,,http://www.redfin.com/CT/Stamford/92-Grove-St-06901/unit-D2/home/172750642,Smart MLS,170327109,N,Y,41.0568985,-73.5342265
PAST SALE,August-10-2020,Single Family Residential,5521 Congress St,Fairfield,CT,06824,525000,2,2.0,Fairfield,1928,91476,1970,434,272,,Sold,,,http://www.redfin.com/CT/Fairfield/5521-Congress-St-06824/home/107148357,Smart MLS,170301934,N,Y,41.2074443,-73.3093594
PAST SALE,October-5-2020,Single Family Residential,469 Old Stamford Rd,New Canaan,CT,06840,810000,4,2.5,New Canaan,3243,49658,1965,378,250,,Sold,,,http://www.redfin.com/CT/New-Canaan/469-Old-Stamford-Rd-06840/home/107241317,Smart MLS,170282896,N,Y,41.1237425,-73.4981835
PAST SALE,August-17-2020,Single Family Residential,46 Old Hawleyville Rd,Newtown,CT,06470,330000,3,2.0,Hawleyville,1951,357627,1939,427,169,,Sold,,,http://www.redfin.com/CT/Newtown/46-Old-Hawleyville-Rd-06470/home/107623930,Smart MLS,170269548,N,Y,41.4227406,-73.3701439
PAST SALE,May-31-2019,Single Family Residential,50 Abbey Rd,Easton,CT,06612,760000,4,5.0,Easton,5514,131115,2001,871,138,,Sold,,,http://www.redfin.com/CT/Easton/50-Abbey-Rd-06612/home/107614883,Smart MLS,170174092,N,Y,41.3195637,-73.2818112
PAST SALE,January-22-2021,Single Family Residential,50 Red Barn Rd,Trumbull,CT,06611,685000,5,5.0,Tashua,6361,118047,1995,269,108,,Sold,,,http://www.redfin.com/CT/Trumbull/50-Red-Barn-Rd-06611/home/107197811,Smart MLS,170314646,N,Y,41.2933565,-73.2564625
PAST SALE,August-17-2020,Single Family Residential,20A Williams Rd,New Fairfield,CT,06812,349900,4,1.5,Charcoal Ridge,1976,21780,1967,427,177,,Sold,,,http://www.redfin.com/CT/New-Fairfield/20A-Williams-Rd-06812/home/107231535,Smart MLS,170305327,N,Y,41.4555059,-73.4999036
PAST SALE,March-11-2021,Single Family Residential,186 Kellogg Dr,Wilton,CT,06897,899000,4,3.5,Wilton,3488,88862,1965,221,258,,Sold,,,http://www.redfin.com/CT/Wilton/186-Kellogg-Dr-06897/home/107152298,Smart MLS,170358298,N,Y,41.22784,-73.4910991
PAST SALE,March-17-2021,Single Family Residential,65 High Rock Rd,Newtown,CT,06482,471000,4,2.5,Sandy Hook,3241,119354,1977,215,145,,Sold,,,http://www.redfin.com/CT/Sandy-Hook/65-High-Rock-Rd-06482/home/107649836,Smart MLS,170364349,N,Y,41.3789096,-73.229838
PAST SALE,February-14-2020,Single Family Residential,135 Route 37 S,Sherman,CT,06784,350000,3,2.5,Sherman,2017,130680,1930,612,174,,Sold,,,http://www.redfin.com/CT/Sherman/135-CT-37-06784/home/107169448,Smart MLS,170241968,N,Y,41.5431835,-73.4980488
PAST SALE,March-31-2020,Condo/Co-op,115 Fillow St #13,Norwalk,CT,06850,240000,1,1.0,Spring Hill,780,,1986,566,308,199,Sold,,,http://www.redfin.com/CT/Norwalk/115-Fillow-St-06850/unit-13/home/107875274,Smart MLS,170273667,N,Y,41.1173031,-73.4372924
PAST SALE,July-23-2020,Condo/Co-op,8 Rowayton Woods Dr #8,Norwalk,CT,06854,240000,1,1.0,Brookside,751,,1975,452,320,317,Sold,,,http://www.redfin.com/CT/Norwalk/8-Rowayton-Woods-Dr-06854/unit-8/home/169490507,Smart MLS,170245474,N,Y,41.0812136,-73.4343225
PAST SALE,September-13-2021,Condo/Co-op,48 Warrington Round #48,Danbury,CT,06810,459999,3,2.5,Danbury,1600,,2012,35,287,432,Sold,,,http://www.redfin.com/CT/Danbury/48-Warrington-Round-06810/unit-48/home/146404658,Smart MLS,170405919,N,Y,41.3881487,-73.5354749
PAST SALE,June-29-2020,Single Family Residential,47 Fairmont Ave,Stamford,CT,06906,525000,3,1.5,Glenbrook,1748,10890,1928,476,300,,Sold,,,http://www.redfin.com/CT/Stamford/47-Fairmont-Ave-06906/home/107085955,Smart MLS,170291680,N,Y,41.0671305,-73.5134663
PAST SALE,June-23-2020,Condo/Co-op,50 Warrington Round #50,Danbury,CT,06810,372000,2,2.5,Danbury,1680,,2012,482,221,432,Sold,,,http://www.redfin.com/CT/Danbury/50-Warrington-Round-06810/unit-50/home/171408351,Smart MLS,170289607,N,Y,41.3881734,-73.5354098
PAST SALE,June-21-2019,Single Family Residential,160 Beaumont St,Fairfield,CT,06824,613000,4,2.5,Center,2122,5227,1983,850,289,,Sold,,,http://www.redfin.com/CT/Fairfield/160-Beaumont-St-06824/home/107147284,Smart MLS,170177345,N,Y,41.1385795,-73.2663311
PAST SALE,October-25-2019,Single Family Residential,5 Cloverleaf Dr,New Fairfield,CT,06812,380000,3,3.5,New Fairfield,1716,87120,1974,724,221,,Sold,,,http://www.redfin.com/CT/New-Fairfield/5-Cloverleaf-Dr-06812/home/107230014,Smart MLS,170228138,N,Y,41.4834706,-73.510613
PAST SALE,September-15-2020,Single Family Residential,121 4th St,Stamford,CT,06905,425000,3,2.0,Mid City,1564,6098,1952,398,272,,Sold,,,http://www.redfin.com/CT/Stamford/121-4th-St-06905/home/107084791,Smart MLS,170308473,N,Y,41.0657749,-73.5402601
