SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,October-18-2018,Condo/Co-op,12 Spindle Hill Rd Unit 3F,Wolcott,CT,06716,140000,2,2.5,Wolcott,2368,,1988,1096,59,325,Sold,,,http://www.redfin.com/CT/WOLCOTT/12-SPINDLE-HILL-RD-06716/unit-3F/home/53767758,Smart MLS,170081182,N,Y,41.600747,-73.013394
PAST SALE,November-7-2018,Single Family Residential,166 Yale Ave,Meriden,CT,06450,275000,4,2.5,Meriden,1962,16552,2006,1076,140,15,Sold,,,http://www.redfin.com/CT/Meriden/166-Yale-Ave-06450/home/54454940,Smart MLS,170029322,N,Y,41.5203876,-72.7917918
PAST SALE,,Single Family Residential,29 Gravel St,Meriden,CT,06450,190000,3,1.0,,3360,21780,1946,,57,,,,,http://www.redfin.com/CT/Meriden/29-Gravel-St-06450/home/54458298,,,N,Y,41.5292797,-72.7748941
PAST SALE,May-15-2020,Single Family Residential,58 Jodi Dr,Meriden,CT,06450,193000,3,1.5,Meriden,1606,11325,1978,521,120,,Sold,,,http://www.redfin.com/CT/Meriden/58-Jodi-Dr-06450/home/54461337,Smart MLS,170276959,N,Y,41.5399059,-72.767322
PAST SALE,,Single Family Residential,391 Liberty St,Meriden,CT,06450,187000,3,1.5,,1763,6970,1930,,106,,,,,http://www.redfin.com/CT/Meriden/391-Liberty-St-06450/home/54456951,,,N,Y,41.5341413,-72.7843126
PAST SALE,June-11-2018,Single Family Residential,116 Horton Ave,Meriden,CT,06450,182500,3,1.5,Meriden,1347,10454,1978,1225,135,,Sold,,,http://www.redfin.com/CT/Meriden/116-Horton-Ave-06450/home/54460818,Smart MLS,170056353,N,Y,41.532313,-72.7763715
PAST SALE,March-15-2019,Single Family Residential,104 Parkway Pl,Meriden,CT,06450,208000,3,2.0,Meriden,1828,11325,1971,948,114,,Sold,,,http://www.redfin.com/CT/Meriden/104-Parkway-Pl-06450/home/54462304,Smart MLS,170101267,N,Y,41.5306331,-72.7730934
PAST SALE,,Single Family Residential,48 Williams St,Meriden,CT,06450,165000,4,1.5,,1967,10890,1887,,84,,,,,http://www.redfin.com/CT/Meriden/48-Williams-St-06450/home/54470526,,,N,Y,41.5308377,-72.7783212
PAST SALE,August-14-2019,Single Family Residential,35 Lou Ann Ter,Meriden,CT,06450,261000,4,3.5,Meriden,2852,22215,2002,796,92,,Sold,,,http://www.redfin.com/CT/Meriden/35-Lou-Ann-Ter-06450/home/54464099,Smart MLS,170120576,N,Y,41.5265408,-72.7837124
PAST SALE,October-18-2018,Single Family Residential,59 Carpenter Ave,Meriden,CT,06450,149000,3,1.0,Meriden,1224,7840,1925,1096,122,,Sold,,,http://www.redfin.com/CT/Meriden/59-Carpenter-Ave-06450/home/54465555,Smart MLS,170095691,N,Y,41.5297733,-72.7850052
PAST SALE,,Condo/Co-op,120 Gravel St Unit L7,Meriden,CT,06450,511500,2,1.0,,700,,1972,,731,,,,,http://www.redfin.com/CT/Meriden/120-Gravel-St-06450/unit-L7/home/54466594,,,N,Y,41.5314434,-72.7754019
PAST SALE,,Condo/Co-op,120 Gravel St Unit I27,Meriden,CT,06450,511500,2,1.0,,700,,1972,,731,,,,,http://www.redfin.com/CT/Meriden/120-Gravel-St-06450/unit-I27/home/54466646,,,N,Y,41.5314434,-72.7754019
PAST SALE,February-28-2019,Single Family Residential,81 Huber Ave,Meriden,CT,06450,130000,2,1.0,Meriden,1008,5227,1988,963,129,,Sold,,,http://www.redfin.com/CT/Meriden/81-Huber-Ave-06450/home/54466478,Smart MLS,170130133,N,Y,41.5348955,-72.7767062
PAST SALE,,Condo/Co-op,718 Broad St Unit B5,Meriden,CT,06450,,2,1.5,,928,,1990,,,,Sold,,,http://www.redfin.com/CT/Meriden/718-Broad-St-06450/unit-B5/home/54468412,Smart MLS,,N,Y,41.5388703,-72.7889294
PAST SALE,,Condo/Co-op,166 Gravel St Unit C3,Meriden,CT,06450,39500,1,1.0,,747,,1968,,53,,,,,http://www.redfin.com/CT/Meriden/166-Gravel-St-06450/unit-C3/home/54467062,,,N,Y,41.5329206,-72.7742658
PAST SALE,December-27-2019,Single Family Residential,243 Ann St,Meriden,CT,06450,115000,3,1.5,Meriden,1696,15681,1947,661,68,,Sold,,,http://www.redfin.com/CT/Meriden/243-Ann-St-06450/home/54464930,Smart MLS,170191491,N,Y,41.5235566,-72.7908105
PAST SALE,December-13-2019,Single Family Residential,18 Riverbend Dr,Oxford,CT,06478,520000,2,2.0,Riverbend Estates,1400,,2019,675,371,264,Sold,,,http://www.redfin.com/CT/Oxford/18-Riverbend-Dr-06478/home/147710563,Smart MLS,170137465,N,Y,41.3743829,-73.1501782
PAST SALE,June-29-2018,Condo/Co-op,208 Flag Stick Ct #208,Oxford,CT,06478,305000,2,2.0,Oxford,1384,,2005,1207,220,330,Sold,,,http://www.redfin.com/CT/Oxford/208-Flag-Stick-Ct-06478/unit-208/home/172918107,Smart MLS,170082165,N,Y,41.4559516,-73.1062958
PAST SALE,January-31-2020,Single Family Residential,24 Chauncey Dr,Oxford,CT,06478,430000,4,2.5,Oxford,3170,163350,2004,626,136,,Sold,,,http://www.redfin.com/CT/Oxford/24-Chauncey-Dr-06478/home/54009058,Smart MLS,170259092,N,Y,41.4445609,-73.1087469
PAST SALE,March-30-2020,Single Family Residential,29 Cortland Pl,Oxford,CT,06478,427350,4,2.5,Oxford,3800,72309,2003,567,112,,Sold,,,http://www.redfin.com/CT/Oxford/29-Cortland-Pl-06478/home/54009191,Smart MLS,170231242,N,Y,41.442304,-73.150214
