SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,March-23-2017,Multi-Family (2-4 Unit),17 Church St,New Milford,CT,06776,261000,6,2.0,New Milford,3788,2613,1912,1670,69,,Sold,,,http://www.redfin.com/CT/New-Milford/17-Church-St-06776/home/144536376,Smart MLS,F10184584,N,Y,41.5780951,-73.4099867
PAST SALE,June-30-2017,Condo/Co-op,229 Willow Spgs #229,New Milford,CT,06776,142000,2,1.0,New Milford,1025,,1985,1571,139,213,Sold,,,http://www.redfin.com/CT/New-Milford/229-Willow-Spgs-06776/unit-229/home/148650393,Smart MLS,99185244,N,Y,41.543413,-73.4247746
PAST SALE,July-6-2017,Single Family Residential,460 Cotton Hill Rd,New Hartford,CT,06057,208000,3,2.0,New Hartford,1229,100187,1964,1565,169,,Sold,,,http://www.redfin.com/CT/New-Hartford/460-Cotton-Hill-Rd-06057/home/107319406,Smart MLS,L10211236,N,Y,41.801644,-73.042635
PAST SALE,September-14-2017,Condo/Co-op,319 Thomaston Rd #26,Watertown,CT,06795,145000,2,2.5,Watertown,1192,,1986,1495,122,345,Sold,,,http://www.redfin.com/CT/Watertown/319-Thomaston-Rd-06795/unit-26/home/107308261,Smart MLS,W10226933,N,Y,41.61293,-73.112739
PAST SALE,December-22-2017,Single Family Residential,74 Dalton St,Watertown,CT,06779,135000,3,1.0,Oakville,997,6098,1920,1396,135,,Sold,,,http://www.redfin.com/CT/Oakville/74-Dalton-St-06779/home/107313541,Smart MLS,G10236245,N,Y,41.5958914,-73.0875415
PAST SALE,January-29-2018,Single Family Residential,73 Hinsdale Ave,Winchester,CT,06098,102500,3,1.0,Winsted,1200,4356,1898,1358,85,,Sold,,,http://www.redfin.com/CT/Winsted/73-Hinsdale-Ave-06098/home/107323858,Smart MLS,170006210,N,Y,41.9265787,-73.0726475
PAST SALE,April-19-2017,Single Family Residential,218 South Rd,Winchester,CT,06098,247000,4,3.5,Winchester,2892,104544,1975,1643,85,,Sold,,,http://www.redfin.com/CT/Winsted/218-S-Rd-06098/home/107322657,Smart MLS,L10067489,N,Y,41.8839844,-73.1225894
PAST SALE,July-21-2017,Single Family Residential,332 E Wakefield Blvd,Winchester,CT,06098,340000,2,1.5,Winsted,900,9147,1900,1550,378,,Sold,,,http://www.redfin.com/CT/Winsted/332-E-Wakefield-Blvd-06098/home/107607895,Smart MLS,L10211145,N,Y,41.91169,-73.0887494
PAST SALE,August-31-2017,Multi-Family (2-4 Unit),26/28 JACKSON St,Torrington,CT,06790,125000,4,2.0,Torrington,2870,7405,1927,1509,44,,Sold,,,http://www.redfin.com/CT/Torrington/28-Jackson-St-06790/home/144521104,Smart MLS,L10099675,N,Y,41.7939542,-73.1284852
PAST SALE,June-15-2017,Single Family Residential,536 Riverside Ave,Torrington,CT,06790,47000,3,2.0,Torrington,1074,4356,1920,1586,44,,Sold,,,http://www.redfin.com/CT/Torrington/536-Riverside-Ave-06790/home/107285385,Smart MLS,G10217742,N,Y,41.8135402,-73.1395936
PAST SALE,January-5-2018,Single Family Residential,11 Simmons St,Torrington,CT,06790,170000,3,1.5,Torrington,1713,15681,1954,1382,99,,Sold,,,http://www.redfin.com/CT/Torrington/11-Simmons-St-06790/home/107289987,Smart MLS,170031888,N,Y,41.8146446,-73.104832
PAST SALE,,Condo/Co-op,38 Sunny Valley Rd #4,New Milford,CT,06776,,2,1.5,,1040,,1969,,,,Sold,,,http://www.redfin.com/CT/New-Milford/38-Sunny-Valley-Rd-06776/unit-4/home/107707788,Smart MLS,,N,Y,41.5689581,-73.4201241
PAST SALE,April-23-2017,Vacant Land,Lot 1 New Bridge Rd,New Milford,CT,06776,150000,,,New Milford,,216928,,1639,,,Sold,,,http://www.redfin.com/CT/New-Milford/1-New-Bridge-Rd-06776/home/107724788,Smart MLS,99153624,N,Y,41.5129062,-73.4033104
PAST SALE,September-15-2017,Single Family Residential,30 Reed Brook Rd,Cornwall,CT,06796,500000,4,2.5,West Cornwall,2656,133293,1999,1494,188,,Sold,,,http://www.redfin.com/CT/West-Cornwall/30-Reed-Brook-Rd-06796/home/107275793,Smart MLS,L10215935,N,Y,41.9069896,-73.3308243
PAST SALE,,Single Family Residential,119 Upland Rd,New Milford,CT,06776,,3,2.5,,1300,43560,1977,,,,Sold,,,http://www.redfin.com/CT/New-Milford/119-Upland-Rd-06776/home/107717410,Smart MLS,,N,Y,41.6476677,-73.3780075
PAST SALE,,Single Family Residential,25 Stephanie Dr,New Milford,CT,06776,230000,3,2.5,,1300,54014,1985,,177,,,,,http://www.redfin.com/CT/New-Milford/25-Stephanie-Dr-06776/home/107724640,,,N,Y,41.6038735,-73.3884836
PAST SALE,November-13-2017,Single Family Residential,87 Upper Reservoir Rd,New Milford,CT,06776,280000,3,2.5,New Milford,2261,42253,1978,1435,124,,Sold,,,http://www.redfin.com/CT/New-Milford/87-Upper-Reservoir-Rd-06776/home/107704030,Smart MLS,99194306,N,Y,41.5995411,-73.3861351
PAST SALE,November-22-2017,Condo/Co-op,37 Booth Ave #10,Watertown,CT,06779,259900,2,2.0,Oakville,1782,,2005,1426,146,275,Sold,,,http://www.redfin.com/CT/Oakville/37-Booth-Ave-06779/unit-10/home/107314259,Smart MLS,170020171,N,Y,41.606853,-73.0898998
PAST SALE,August-4-2017,Single Family Residential,37 Canterbury Rd,New Milford,CT,06776,345000,3,2.0,New Milford,3955,28749,1955,1536,87,,Sold,,,http://www.redfin.com/CT/New-Milford/37-Canterbury-Rd-06776/home/107708076,Smart MLS,99185765,N,Y,41.5930497,-73.4154888
PAST SALE,May-8-2017,Condo/Co-op,35 Woods Way #35,Woodbury,CT,06798,190000,3,2.5,Woodbury,1640,,1980,1624,116,397,Sold,,,http://www.redfin.com/CT/Woodbury/35-Woods-Way-06798/unit-35/home/144513290,Smart MLS,W10167622,N,Y,41.5153675,-73.2300611
PAST SALE,September-1-2017,Condo/Co-op,66 Prospect St #2,Watertown,CT,06779,220300,2,2.5,Oakville,1400,,2017,1508,157,,Sold,,,http://www.redfin.com/CT/Watertown/66-Prospect-St-06779/unit-2/home/144533947,Smart MLS,W10207979,N,Y,41.5844326,-73.0914493
